r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.98,8.30577802658,0.98,-0.50338191965,-1.9468319416,-0.494763097982,0.129282325015,-0.654,1
0.949,8.36982607841,0.949,-0.484011599296,-1.9606968126,-0.475783034903,0.123428465887,-0.631,1
0.916,8.43593907356,0.916,-0.499145439203,-1.83513647137,-0.490078984709,0.1359968174,-0.648,1
0.886,8.49889397621,0.886,-0.476531592262,-1.8592681249,-0.46798823792,0.128150315138,-0.622,1
0.852,8.5649330616,0.852,-0.514846621514,-1.65486178679,-0.504476236394,0.15555577681,-0.665,1
0.817,8.62940216064,0.817,-0.542895751896,-1.50489296913,-0.530870627562,0.18037686501,-0.696,1
0.782,8.69582414627,0.782,-0.526933961248,-1.48405693599,-0.515098522224,0.177531585369,-0.678,1
0.748,8.75973916054,0.748,-0.531956385991,-1.40613031387,-0.51934597616,0.189156147457,-0.683,1
0.714,8.82610917091,0.714,-0.51227956433,-1.3937702179,-0.500027913909,0.183774756324,-0.66,1
0.682,8.88944005966,0.682,-0.505282661155,-1.34973956645,-0.492804138786,0.187177835531,-0.651,1
0.646,8.95404601097,0.646,-0.557224207221,-1.15931790405,-0.54120259643,0.240324161852,-0.708,1
0.614,9.01982402802,0.614,-0.486484716901,-1.26211570203,-0.473636324948,0.192725879298,-0.629,1
0.581,9.08481216431,0.581,-0.507784987893,-1.14418506622,-0.492991781128,0.221898101489,-0.652,1
0.548,9.14991402626,0.548,-0.506897944385,-1.08108546517,-0.491268654481,0.23443934856,-0.65,1
0.519,9.21487903595,0.519,-0.44639414569,-1.16264965616,-0.433595961149,0.191972768118,-0.58,1
0.488,9.27878117561,0.488,-0.48511677642,-1.00594335987,-0.469041756832,0.241125293816,-0.623,1
0.461,9.34449505806,0.461,-0.410872086611,-1.12200369658,-0.398665588306,0.183097474573,-0.538,1
0.435,9.40907406807,0.435,-0.402607596432,-1.08045651362,-0.39018668634,0.186313651385,-0.527,1
0.409,9.47412514687,0.409,-0.399685915761,-1.02330350876,-0.386666451111,0.195291969753,-0.523,1
0.387,9.53917217255,0.387,-0.338216848039,-1.14423631538,-0.328364080055,0.147791519764,-0.449,1
0.368,9.60405111313,0.368,-0.292853117352,-1.25660263865,-0.28508473435,0.116525745031,-0.394,1
0.349,9.66830205917,0.349,-0.295715490115,-1.18018842998,-0.287363278931,0.125283167756,-0.397,1
0.331,9.73452711105,0.331,-0.271800466576,-1.21780512068,-0.264360839826,0.111594401256,-0.367,1
0.313,9.79931402206,0.313,-0.277833897607,-1.12657239702,-0.269613271977,0.12330938444,-0.374,1
0.299,9.8636841774,0.299,-0.217492095945,-1.37476260321,-0.212218649814,0.0791016919708,-0.297,1
0.286,9.92851400375,0.286,-0.200524985657,-1.42625617981,-0.195838474017,0.0702976746029,-0.275,1
0.271,9.99442100525,0.271,-0.227593421938,-1.19071982702,-0.221222110043,0.0955696784307,-0.309,1
0.261,10.0586981773,0.261,-0.15557622831,-1.67763419151,-0.15248504532,0.0463677448568,-0.215,1
0.252,10.123842001,0.252,-0.138155845011,-1.82402706146,-0.1356311046,0.0378711061722,-0.192,1
0.239,10.1880550385,0.239,-0.202451098842,-1.18053199695,-0.196734718448,0.0857457059044,-0.276,1
0.231,10.2548511028,0.231,-0.119767535328,-1.92873635888,-0.117697656176,0.0310481872694,-0.166,1
0.219,10.3185431957,0.219,-0.188406432486,-1.16238069534,-0.183003543018,0.0810433420138,-0.258,1
0.211,10.3859221935,0.211,-0.118731359339,-1.77712106705,-0.116504323685,0.0334055348114,-0.165,1
0.202,10.4488081932,0.202,-0.143116115604,-1.41144132614,-0.139736210893,0.0506985706572,-0.198,1
0.19,10.5134241581,0.19,-0.185712617935,-1.02308611075,-0.179661885222,0.0907609906845,-0.253,1
0.182,10.5777862072,0.182,-0.124296850575,-1.46423661709,-0.121467233896,0.0424442501724,-0.172,1
0.174,10.6442220211,0.174,-0.120416978884,-1.44497895241,-0.117639153443,0.0416673816194,-0.166,1
0.163,10.7108860016,0.163,-0.16500664857,-0.987838983536,-0.159438715222,0.0835190002218,-0.225,1
0.152,10.7739841938,0.152,-0.174331460441,-0.871902292425,-0.167666666998,0.0999719016427,-0.236,1
0.14,10.8384540081,0.14,-0.186133621295,-0.752147833506,-0.177884639158,0.123734732059,-0.251,1
0.13,10.9033122063,0.13,-0.15418251328,-0.843156576157,-0.148087065228,0.0914317207738,-0.209,1
0.121,10.9682750702,0.121,-0.138540690121,-0.873389614953,-0.13325321827,0.0793120777652,-0.188,1
0.107,11.0330691338,0.107,-0.21606917716,-0.495211771556,-0.201525286406,0.218158361301,-0.283,1
0.093,11.0987300873,0.093,-0.213216519851,-0.436176334109,-0.196922152705,0.24441550719,-0.277,1
0.079,11.1636531353,0.079,-0.215639906429,-0.366351485252,-0.196019413077,0.294307400283,-0.275,1
0.064,11.228249073,0.064,-0.232212744754,-0.27560933431,-0.204127974532,0.421271553331,-0.286,1
0.049,11.293035984,0.049,-0.231528248005,-0.211637242635,-0.195062037377,0.546993159433,-0.274,1
0.035,11.3586611748,0.035,-0.213332713295,-0.164062976837,-0.169989049903,0.650154950886,-0.24,1
0.021,11.4243631363,0.021,-0.213083440383,-0.098552942276,-0.141012722025,1.08106077536,-0.199,1
0.007,11.4881570339,0.007,-0.219456727373,-0.0318969488144,0.0098825830524,3.44008965639,-0.01,1
-0.009,11.5523221493,-0.009,-0.249356677863,0.036092877388,-0.479648354882,-3.45437515528,-0.636,1
