start_height = 1.6
stop_height = 0.5
start_point = 12
v0 = 0.4
tau_dot = 0.75
buf_size = 1
order = 1
len(r) = 191

+-------+-----------------+--------+--------------------+----------------+------------------+-------------------+-------------+
|   r   |        t        | r_filt |         v          |      tau       |      v_need      |       a_need      | cmnd,marker |
| 0.625 |  8.35881710052  | 0.625  |  -0.0151726752473  | -41.1924719811 | -0.0151665363119 | 9.20840296634e-05 |    -0.016   |
| 0.622 |  8.42398715019  | 0.622  |  -0.0460334158914  | -13.511923631  | -0.0459766346647 | 0.000851718399771 |    -0.062   |
| 0.622 |  8.49027204514  | 0.622  |        0.0         |     -622.0     |       0.0        |        -0.0       |    -0.01    |
| 0.622 |  8.55392098427  | 0.622  |        0.0         |     -622.0     |       0.0        |        -0.0       |    -0.01    |
| 0.622 |  8.61946606636  | 0.622  |        0.0         |     -622.0     |       0.0        |        -0.0       |    -0.01    |
| 0.621 |  8.68536806107  | 0.621  |  -0.0151740475303  | -40.9251387119 | -0.0151678679351 | 9.26939285236e-05 |    -0.016   |
| 0.622 |  8.75044608116  | 0.622  |  0.0153661712284   | 40.4785284996  |  0.01537249811   | 9.49032227579e-05 |    -0.01    |
| 0.628 |  8.81764817238  | 0.628  |  0.0892829358631   | 7.03381888072  | 0.0894944921964  |  0.00317334499854 |    -0.01    |
| 0.623 |  8.88146805763  | 0.623  |  -0.0783454871488  | -7.95195770264 | -0.0781812812805 |  0.00246308802431 |    -0.11    |
| 0.621 |  8.94667696953  | 0.621  |  -0.0306706543915  | -20.2473671436 | -0.030645407772  | 0.000378699291788 |    -0.04    |
| 0.621 |  9.01159715652  | 0.621  |        0.0         |     -621.0     |       0.0        |        -0.0       |    -0.01    |
| 0.614 |  9.07651996613  | 0.614  |  -0.107820349166   | -5.6946578707  | -0.107504789239  |  0.00473339889832 |    -0.152   |
|  0.61 |   9.1433300972  |  0.61  |  -0.0598711592951  | -10.1885449886 | -0.0597732206144 |  0.00146908021121 |    -0.083   |
| 0.607 |  9.20793294907  | 0.607  |  -0.0464375784237  | -13.0713103612 | -0.0463783678611 | 0.000888158438986 |    -0.063   |
| 0.602 |  9.34336209297  | 0.602  |  -0.0369196751586  | -16.3056689262 | -0.0368819381039 |  0.00056605581969 |    -0.049   |
| 0.598 |  9.40572500229  | 0.598  |  -0.0641406894548  | -9.32325494289 | -0.0640260286955 |  0.00171991138952 |    -0.089   |
| 0.598 |  9.46950697899  | 0.598  |        0.0         |     -598.0     |       0.0        |        -0.0       |    -0.01    |
| 0.592 |  9.60923600197  | 0.592  |  -0.0429402558756  | -13.786596934  | -0.0428883452457 |  0.00077865944876 |    -0.058   |
| 0.592 |  9.66752409935  | 0.592  |        0.0         |     -592.0     |       0.0        |        -0.0       |    -0.01    |
| 0.591 |  9.73073101044  | 0.591  |  -0.015821054736   | -37.3552844524 | -0.0158139959155 | 0.000105882306666 |    -0.017   |
| 0.594 |  9.79567217827  | 0.594  |  0.0461956583194   | 12.8583512306  | 0.0462555359526  | 0.000898164498131 |    -0.01    |
| 0.592 |  9.86090707779  | 0.592  |  -0.0306584361238  | -19.3095302582 | -0.0306319738573 | 0.000396933997278 |    -0.04    |
| 0.593 |  9.92695307732  | 0.593  |   0.015140962468   | 39.1652777195  | 0.0151474056592  | 9.66478686583e-05 |    -0.01    |
| 0.593 |  9.99313902855  | 0.593  |        0.0         |     -593.0     |       0.0        |        -0.0       |    -0.01    |
| 0.595 |  10.0572321415  | 0.595  |  0.0312046007455   | 19.0677011013  | 0.0312318760146  | 0.000409129036842 |    -0.01    |
| 0.594 |  10.1221020222  | 0.594  |  -0.0154154746328  | -38.5327091217 | -0.015408806932  | 0.000100015512692 |    -0.017   |
| 0.595 |  10.1873831749  | 0.595  |  0.0153183569569   | 38.8422858715  | 0.0153249298437  | 9.85933024612e-05 |    -0.01    |
| 0.592 |  10.2532541752  | 0.592  |  -0.045543562217   | -12.9985440572 | -0.0454851664946 | 0.000875935835901 |    -0.062   |
| 0.593 |  10.3192629814  | 0.593  |  0.0151494937893   | 39.1432220936  | 0.0151559442435  | 9.67568136897e-05 |    -0.01    |
|  0.59 |  10.3827769756  |  0.59  |  -0.047233685064   | -12.4910855293 | -0.0471706618718 | 0.000945347883359 |    -0.064   |
| 0.589 |  10.4487931728  | 0.589  |  -0.0151477976973  | -38.8835401535 | -0.015141304891  | 9.73920946852e-05 |    -0.016   |
| 0.589 |  10.5137369633  | 0.589  |        0.0         |     -589.0     |       0.0        |        -0.0       |    -0.01    |
| 0.588 |  10.5799369812  | 0.588  |  -0.0151057360902  | -38.9256105423 | -0.0150992683106 | 9.70166933781e-05 |    -0.016   |
|  0.59 |  10.6458890438  |  0.59  |  0.0303250561233   |  19.455858469  | 0.0303510337795  | 0.000389664842747 |    -0.01    |
|  0.59 |  10.7099270821  |  0.59  |        0.0         |     -590.0     |       0.0        |        -0.0       |    -0.01    |
| 0.591 |  10.7759511471  | 0.591  |  0.0151459925973   | 39.0202224255  | 0.0151524618892  | 9.70393789157e-05 |    -0.01    |
| 0.589 |  10.8406310081  | 0.589  |  -0.0309215259117  | -19.0482190847 | -0.0308944704288 | 0.000405832243084 |    -0.04    |
| 0.591 |  10.9052741528  | 0.591  |  0.0309390889342   | 19.1020492315  | 0.0309660834978  | 0.000404918453502 |    -0.01    |
| 0.593 |   10.97270298   | 0.593  |  0.0296609044011   | 19.9926472902  | 0.0296856309118  | 0.000370897660156 |    -0.01    |
| 0.591 |  11.0364341736  | 0.591  |  -0.0313818067548  | -18.8325676918 | -0.0313540341153 | 0.000416589591875 |    -0.041   |
|  0.59 |  11.1022920609  |  0.59  |  -0.0151842101452  | -38.8561534882 | -0.0151776971442 | 9.76950159893e-05 |    -0.016   |
| 0.588 |  11.1672830582  | 0.588  |  -0.0307734929859  | -19.1073532104 | -0.0307466503591 | 0.000402639400744 |    -0.04    |
| 0.586 |  11.2335500717  | 0.586  |  -0.0301809285324  | -19.4162349701 | -0.0301550215799 | 0.000388604286295 |    -0.039   |
| 0.583 |  11.2999751568  | 0.583  |  -0.0451636606403  | -12.9086081982 | -0.0451053485693 | 0.000874681064506 |    -0.061   |
| 0.582 |  11.3638291359  | 0.582  |  -0.0156607311545  | -37.1630158424 | -0.0156537077152 | 0.000105351589474 |    -0.017   |
| 0.581 |  11.4284691811  | 0.581  |  -0.0154702862201  | -37.5558662415 | -0.0154634207653 | 0.000102981822604 |    -0.017   |
| 0.581 |  11.4936411381  | 0.581  |        0.0         |     -581.0     |       0.0        |        -0.0       |    -0.01    |
| 0.576 |  11.5611820221  | 0.576  |  -0.0740292353691  | -7.78070983887 | -0.0738706610725 |  0.00237861444849 |    -0.103   |
| 0.572 |  11.6247770786  | 0.572  |  -0.0628979706602  | -9.09409308434 | -0.062782698087  |  0.00172908859842 |    -0.087   |
| 0.569 |  11.6898920536  | 0.569  |  -0.0460723512698  | -12.3501402537 | -0.0460101760633 | 0.000932628098211 |    -0.062   |
| 0.566 |  11.7549171448  | 0.566  |  -0.0461360368123  | -12.268067201  | -0.0460733591358 | 0.000940165146972 |    -0.063   |
|  0.56 |  11.8207499981  |  0.56  |  -0.0911399050423  | -6.14439964294 | -0.0908926883075 |  0.00370825102282 |    -0.128   |
| 0.554 |  11.8868789673  | 0.554  |  -0.0907317938457  | -6.10590815544 | -0.0904841326419 |  0.00371491805706 |    -0.128   |
| 0.547 |  11.9508190155  | 0.547  |  -0.109477552725   | -4.99645805359 | -0.109112368857  |  0.00547775802132 |    -0.154   |
| 0.542 |  12.0172979832  | 0.542  |  -0.0752117575753  | -7.20632009506 | -0.0750378089752 |  0.00260922900257 |    -0.105   |
| 0.538 |  12.0844681263  | 0.538  |  -0.0595502676302  | -9.03438425064 | -0.0594404090684 |  0.00164787842697 |    -0.082   |
| 0.533 |  12.1470561028  | 0.533  |  -0.0798875484262  | -6.67187829018 | -0.0796879855621 |  0.00299344296132 |    -0.112   |
| 0.527 |  12.2120940685  | 0.527  |  -0.0922538078881  | -5.7125013272  | -0.0919846502326 |  0.0040373648339  |    -0.13    |
| 0.522 |  12.2778911591  | 0.522  |  -0.0759912020379  | -6.86921625137 | -0.0758068258314 |  0.0027656430973  |    -0.106   |
| 0.515 |  12.3424730301  | 0.515  |  -0.108389550938   | -4.75138051169 | -0.108009347225  |  0.00570305570516 |    -0.153   |
|  0.51 |  12.4096400738  |  0.51  |  -0.0744412694919  | -6.85103845596 | -0.0742601746356 |  0.00271642284489 |    -0.104   |
| 0.503 |  12.4754891396  | 0.503  |  -0.106303710114   | -4.73172572681 | -0.105929274104  |  0.00561654015106 |    -0.15    |
| 0.494 |  12.5389840603  | 0.494  |  -0.141743621323   | -3.48516564899 |  -0.14106577874  |   0.010167638758  |    -0.199   |
+-------+-----------------+--------+--------------------+----------------+------------------+-------------------+-------------+
