start_height = 1.6
stop_height = 0.5
start_point = 12
v0 = 0.4
tau_dot = 0.75
buf_size = 1
order = 1
len(r) = 122

+-------+---------------+--------+------------------+----------------+------------------+-------------------+-------------+
|   r   |       t       | r_filt |        v         |      tau       |      v_need      |       a_need      | cmnd,marker |
| 0.716 |  11.558932066 | 0.716  | -0.0583711672344 | -12.2663300037 | -0.0582918564065 |  0.0011896624177  |    -0.081   |
| 0.714 | 11.6206839085 | 0.714  | -0.0323876975823 | -22.0454077721 | -0.0323632119858 | 0.000367283947718 |    -0.042   |
| 0.708 | 11.6866760254 | 0.708  | -0.0909199504319 | -7.78706979752 | -0.0907253544482 |  0.00291893975513 |    -0.128   |
| 0.702 | 11.7542710304 | 0.702  | -0.0887639552191 | -7.90861558914 | -0.0885768934968 |  0.00280592583552 |    -0.125   |
| 0.695 | 11.8195040226 | 0.695  | -0.107307663912  | -6.47670422282 | -0.107031526389  |  0.00414206285406 |    -0.151   |
| 0.689 | 11.8830399513 | 0.689  | -0.094434757157  | -7.29604248206 | -0.0942190357404 |  0.00323582124793 |    -0.133   |
| 0.681 | 11.9478800297 | 0.681  | -0.123380480146  | -5.51951166987 | -0.123007921583  |  0.00558837844385 |    -0.174   |
| 0.673 | 12.0176930428 | 0.673  | -0.114591816732  | -5.87301972508 | -0.114266623952  |  0.00487789170205 |    -0.162   |
| 0.664 |  12.078950882 | 0.664  | -0.146919971666  | -4.51946724786 | -0.146378167497  |  0.00812706252797 |    -0.207   |
| 0.655 | 12.1457641125 | 0.655  | -0.134703859261  |  -4.862518443  | -0.134242151126  |  0.00692562202283 |    -0.19    |
| 0.647 | 12.2101619244 | 0.647  | -0.124227823357  | -5.20817303658 | -0.123830282087  |  0.00596311904791 |    -0.175   |
| 0.639 | 12.2739470005 | 0.639  | -0.125421187587  | -5.09483295679 | -0.125010898743  |  0.0061543326666  |    -0.177   |
| 0.631 | 12.3431410789 | 0.631  | -0.115616829933  | -5.45768293738 | -0.115263759374  |  0.00529605838501 |    -0.163   |
| 0.624 | 12.4048480988 | 0.624  | -0.113439281657  | -5.50074005127 | -0.113095572506  |  0.00515563726881 |    -0.16    |
| 0.616 | 12.4713730812 | 0.616  | -0.120255574749  | -5.12242364883 | -0.119864303016  |  0.00586907599768 |    -0.17    |
| 0.607 | 12.5355839729 | 0.607  | -0.140163136789  | -4.33066791958 | -0.139623716006  |  0.00809131174404 |    -0.197   |
|  0.6  | 12.6029980183 |  0.6   | -0.103835928631  | -5.7783467429  | -0.103536431406  |  0.00449245836442 |    -0.146   |
| 0.589 |  12.665997982 | 0.589  | -0.174603275041  | -3.3733616959  | -0.173740617891  |  0.0129398572389  |    -0.245   |
| 0.577 | 12.7345540524 | 0.577  | -0.175039204298  | -3.29640438159 | -0.174154203633  |  0.0132750099833  |    -0.245   |
| 0.567 | 12.7970349789 | 0.567  | -0.160048843031  | -3.54266853333 | -0.159295885001  |  0.0112943704389  |    -0.225   |
| 0.558 | 12.8620519638 | 0.558  | -0.138425366977  | -4.03105306625 | -0.137853037759  |  0.00858493827183 |    -0.195   |
| 0.547 | 12.9272279739 | 0.547  | -0.168773755524  | -3.2410252311  | -0.167905852399  |  0.0130185468709  |    -0.237   |
| 0.537 | 12.9943699837 | 0.537  | -0.148938049955  | -3.60552592278 | -0.148249578734  |  0.0103270683074  |    -0.209   |
| 0.521 | 13.0578780174 | 0.521  | -0.251936629976  | -2.06798034906 | -0.249906173625  |  0.0304568452609  |    -0.348   |
| 0.506 | 13.1231369972 | 0.506  | -0.229853424718  | -2.2014029185  | -0.228113220605  |   0.026103061687  |    -0.319   |
| 0.487 | 13.1917951107 | 0.487  | -0.276733499321  | -1.75981585603 | -0.274112642728  |  0.0393128488945  |    -0.379   |
+-------+---------------+--------+------------------+----------------+------------------+-------------------+-------------+
