r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.761,7.07322001457,0.761,-0.0,-761.0,0.0,0.0,-0.01,1
0.755,7.13830208778,0.755,0.0921912856169,8.18949421247,0.0923789066576,0.0028143156105,-0.0923789066576,1
0.749,7.20292901993,0.749,0.0928405511593,8.06759536266,0.0930323483987,0.00287695859131,-0.0930323483987,1
0.744,7.26827311516,0.744,0.076518007976,9.72320137024,0.0766491684945,0.00196740777709,-0.0766491684945,1
0.739,7.33295702934,0.739,0.0772989708961,9.56028251648,0.0774337280206,0.00202135686793,-0.0774337280206,1
0.735,7.39724302292,0.735,0.0622219518979,11.8125513196,0.0623097426303,0.00131686098571,-0.0623097426303,1
0.732,7.46228098869,0.732,0.0461269039441,15.869263649,0.0461753486451,0.000726670514845,-0.0461753486451,1
0.728,7.52841901779,0.728,0.0604795766448,12.0371212959,0.0605633170109,0.00125610549146,-0.0605633170109,1
0.721,7.59322500229,0.721,0.108014715837,6.6750164032,0.108284414839,0.00404548503377,-0.108284414839,1
0.716,7.65862417221,0.716,0.076453569762,9.36516113281,0.0765896300118,0.00204090374628,-0.0765896300118,1
0.716,7.72261214256,0.716,-0.0,-716.0,0.0,0.0,-0.01,1
0.715,7.7885260582,0.715,0.0151713032124,47.1284496784,0.0151766684441,8.04784759306e-05,-0.0151766684441,1
0.712,7.85306215286,0.712,0.0464856142218,15.3165664673,0.0465361973755,0.000758747306732,-0.0465361973755,1
0.707,7.91833305359,0.707,0.0766038149368,9.2293053627,0.0767421493183,0.00207501572238,-0.0767421493183,1
0.703,7.98338007927,0.703,0.0614939723708,11.4320147634,0.0615836240692,0.0013447754758,-0.0615836240692,1
0.7,8.04769897461,0.7,0.0466425921052,15.007742246,0.0466943904718,0.000776975499391,-0.0466943904718,1
0.694,8.11359810829,0.694,0.0910482378863,7.62233312925,0.0912473200578,0.00298623257284,-0.0912473200578,1
0.689,8.17788314819,0.689,0.0777785937077,8.85847849846,0.0779249292094,0.00219503252509,-0.0779249292094,1
0.687,8.24309802055,0.687,0.0306678511759,22.4013086557,0.0306906681845,0.000342255129457,-0.0306906681845,1
0.679,8.30791711807,0.679,0.1234204163,5.50152090192,0.123794314169,0.00560846802642,-0.123794314169,1
0.673,8.37275695801,0.673,0.0925357003655,7.27286871274,0.0927477572214,0.00318085283883,-0.0927477572214,1
0.669,8.43771696091,0.669,0.0615763519316,10.8645604849,0.0616708124976,0.00141690848924,-0.0616708124976,1
0.661,8.50410604477,0.661,0.120501738156,5.48539805412,0.120867866974,0.00549193226121,-0.120867866974,1
0.655,8.57173609734,0.655,0.0887179555878,7.38294740518,0.0889182323218,0.00300415100904,-0.0889182323218,1
0.65,8.63306307793,0.65,0.0815301838087,7.97250747681,0.0817006240874,0.00255660418149,-0.0817006240874,1
0.643,8.70074510574,0.643,0.103424797185,6.21707769803,0.10370205713,0.0041588991729,-0.10370205713,1
0.638,8.76268100739,0.638,0.0807286221312,7.9030210495,0.0808988705751,0.00255372665799,-0.0808988705751,1
0.629,8.82840299606,0.629,0.136940469712,4.59323676427,0.137437361399,0.00745337529613,-0.137437361399,1
0.624,8.89226102829,0.624,0.0782986857826,7.96948242188,0.0784624326895,0.00245620360388,-0.0784624326895,1
0.619,8.95746397972,0.619,0.0766836452989,8.07212538719,0.0768419754405,0.00237495212291,-0.0768419754405,1
0.611,9.0223171711,0.611,0.123355533171,4.95316249132,0.123770606482,0.00622609965791,-0.123770606482,1
0.605,9.08824205399,0.605,0.0910126758984,6.64742569129,0.0912408661787,0.00342285420421,-0.0912408661787,1
0.602,9.15294003487,0.602,0.0463692986885,12.9827281634,0.0464288255949,0.000892903596703,-0.0464288255949,1
0.596,9.21775913239,0.596,0.0925653122253,6.43869702021,0.0928049189654,0.00359410110208,-0.0928049189654,1
0.588,9.28331708908,0.588,0.122029428665,4.81850981712,0.122451514307,0.00633128463448,-0.122451514307,1
0.586,9.34948897362,0.586,0.0302243167775,19.3883621693,0.0302502982713,0.000389722408133,-0.0302502982713,1
0.58,9.41314816475,0.58,0.0942519044516,6.15372180939,0.0945071751841,0.00382906098825,-0.0945071751841,1
0.575,9.47767901421,0.575,0.0774823211238,7.42104768753,0.0776563359089,0.00261022177684,-0.0776563359089,1
0.571,9.54284405708,0.571,0.0613826036689,9.30230987072,0.0614925810196,0.00164966025971,-0.0614925810196,1
0.57,9.60824799538,0.57,0.0152895991601,37.2802448273,0.0152964345941,0.000102531509858,-0.0152964345941,1
0.57,9.67302703857,0.57,-0.0,-570.0,0.0,0.0,-0.01,1
0.572,9.73744606972,0.572,-0.0310467258589,-18.423842907,-0.0310186402183,0.00042128460951,-0.01,1
0.572,9.80198216438,0.572,-0.0,-572.0,0.0,0.0,-0.01,1
0.572,9.86850714684,0.572,-0.0,-572.0,0.0,0.0,-0.01,1
0.573,9.93289995193,0.573,-0.015529685319,-36.897077322,-0.015522670452,0.000105223004409,-0.01,1
0.571,9.9985229969,0.571,0.0304770984185,18.7353793383,0.0305042103136,0.000406678427325,-0.0305042103136,1
0.569,10.0627410412,0.569,0.031143894561,18.2700335979,0.0311723052865,0.000426160882436,-0.0311723052865,1
0.57,10.1294419765,0.57,-0.0149922935045,-38.0195331573,-0.0149857213155,9.85828353184e-05,-0.01,1
0.572,10.1924111843,0.572,-0.0317615557036,-18.0091934204,-0.0317321618685,0.000440907526536,-0.01,1
0.571,10.2580211163,0.571,0.015241594837,37.463271141,0.0152483755204,0.000101710250952,-0.0152483755204,1
0.569,10.3221480846,0.569,0.0311881264686,18.2441225052,0.0312166179517,0.000427372246318,-0.0312166179517,1
0.571,10.3882060051,0.571,-0.0302764602064,-18.8595362902,-0.0302497041047,0.000401341524793,-0.01,1
0.571,10.452447176,0.571,-0.0,-571.0,0.0,0.0,-0.01,1
0.572,10.5174870491,0.572,-0.0153751837447,-37.2028074264,-0.0153682957413,0.000103320050342,-0.01,1
0.572,10.5827431679,0.572,-0.0,-572.0,0.0,0.0,-0.01,1
0.573,10.6482450962,0.573,-0.0152667261179,-37.5326049328,-0.0152599468007,0.000101689758446,-0.01,1
0.573,10.7129130363,0.573,-0.0,-573.0,0.0,0.0,-0.01,1
0.575,10.7767910957,0.575,-0.0313096549768,-18.3649420738,-0.0312812406436,0.000426214997724,-0.01,1
0.577,10.8422369957,0.577,-0.0305595919854,-18.8811421394,-0.0305326165763,0.000404631136185,-0.01,1
0.58,10.9077620506,0.58,-0.0457840135064,-12.6681772868,-0.045723778567,0.000903524091706,-0.01,1
0.584,10.972687006,0.584,-0.061609591833,-9.47904348373,-0.0615012658682,0.00162488947167,-0.01,1
0.587,11.0373811722,0.587,-0.0463720328583,-12.6584918499,-0.0463109776217,0.000915828548301,-0.01,1
0.589,11.1028301716,0.589,-0.0305581447873,-19.2747303247,-0.0305317214649,0.000396349835672,-0.01,1
0.591,11.1672530174,0.591,-0.031044887476,-19.0369509459,-0.0310177079769,0.000407692486632,-0.01,1
0.591,11.2324521542,0.591,-0.0,-591.0,0.0,0.0,-0.01,1
0.595,11.2981901169,0.595,-0.060847641672,-9.77852195501,-0.0607439319942,0.00155564516682,-0.01,1
0.598,11.362154007,0.598,-0.0469014626292,-12.7501354218,-0.0468401541789,0.000919626754496,-0.01,1
0.602,11.4274549484,0.602,-0.0612548595797,-9.82779169083,-0.0611509792413,0.00155820507563,-0.01,1
0.605,11.4930500984,0.605,-0.0457350886503,-13.2283552488,-0.0456774661067,0.000864338154483,-0.01,1
0.607,11.5574700832,0.607,-0.0310462662428,-19.5514653921,-0.0310198008214,0.000396981321095,-0.01,1
0.612,11.6223430634,0.612,-0.0770736906324,-7.94045276642,-0.0769119162918,0.00242661510935,-0.01,1
0.612,11.6867780685,0.612,-0.0,-612.0,0.0,0.0,-0.01,1
0.612,11.7528400421,0.612,-0.0,-612.0,0.0,0.0,-0.01,1
0.611,11.8166620731,0.611,0.0156685706174,38.9952609539,0.0156752674015,0.000100451761535,-0.0156752674015,1
0.608,11.8815751076,0.608,0.0462156795769,13.155708313,0.0462742291668,0.000878243848172,-0.0462742291668,1
0.605,11.947491169,0.605,0.0455124280216,13.2930723826,0.045569490862,0.000855942605134,-0.045569490862,1
0.605,12.011562109,0.605,-0.0,-605.0,0.0,0.0,-0.01,1
0.6,12.0767560005,0.6,0.0766943019203,7.82326698303,0.0768576912522,0.00245083997794,-0.0768576912522,1
0.594,12.1418120861,0.594,0.092228112803,6.44055247307,0.0924667779206,0.00357997676398,-0.0924667779206,1
0.591,12.2069010735,0.591,0.0460907462555,12.822530508,0.0461506547973,0.000898628126223,-0.0461506547973,1
0.59,12.2710161209,0.59,0.0155969626429,37.8278779984,0.0156038345424,0.000103078493086,-0.0156038345424,1
0.589,12.3370130062,0.589,0.0151522302221,38.8721654415,0.0151587268288,9.7449100468e-05,-0.0151587268288,1
0.587,12.4014749527,0.587,0.0310260565959,18.9195812941,0.0310533881174,0.000409972822782,-0.0310533881174,1
0.586,12.4663870335,0.586,0.0154054528559,38.0384793282,0.0154122027984,0.000101249137242,-0.0154122027984,1
0.584,12.5310521126,0.584,0.0309285943405,18.8822031021,0.0309558939395,0.000409493984537,-0.0309558939395,1
0.583,12.5964181423,0.583,0.0152984662521,38.1083953381,0.0153051570202,0.000100361522155,-0.0153051570202,1
0.579,12.6618251801,0.579,0.0611554985292,9.46766871214,0.0612631552649,0.00161485103642,-0.0612631552649,1
0.578,12.7268490791,0.578,0.0153789608771,37.5838136673,0.0153857807282,0.000102297767153,-0.0153857807282,1
0.578,12.7919840813,0.578,-0.0,-578.0,0.0,0.0,-0.01,1
0.574,12.8563580513,0.574,0.0621369164901,9.23766469955,0.0622490243993,0.00168161863715,-0.0622490243993,1
0.568,12.9211871624,0.568,0.0925510144789,6.13715585073,0.0928023551562,0.00377011015892,-0.0928023551562,1
0.564,12.9862451553,0.564,0.0614836059266,9.17317700386,0.0615953149631,0.00167563554864,-0.0615953149631,1
0.559,13.0512590408,0.559,0.0769066478906,7.26855239868,0.0770829935224,0.00264518447664,-0.0770829935224,1
0.553,13.1163320541,0.553,0.0922041211126,5.99756272634,0.0924603477537,0.0038433996158,-0.0924603477537,1
0.548,13.1821980476,0.548,0.0759117070028,7.21891288757,0.0760869681725,0.00262891754565,-0.0760869681725,1
0.543,13.2461540699,0.543,0.0781787206758,6.94562401772,0.0783663177404,0.00281395596984,-0.0783663177404,1
0.537,13.3108751774,0.537,0.0927054593679,5.79253911972,0.0929721974869,0.00400107178613,-0.0929721974869,1
0.535,13.3776450157,0.535,0.0299536444887,17.8609317541,0.029981595293,0.000419262064559,-0.029981595293,1
0.528,13.4407851696,0.528,0.110864474812,4.76257160732,0.111252446143,0.00581956996939,-0.111252446143,1
0.521,13.5060920715,0.521,0.107186220643,4.86069941521,0.107553747384,0.00551290110165,-0.107553747384,1
0.515,13.5707390308,0.515,0.0928117898277,5.548864007,0.0930905609711,0.00418156715098,-0.0930905609711,1
0.509,13.6367499828,0.509,0.0908940080182,5.59992909431,0.0911645293245,0.00405781959411,-0.0911645293245,1
0.505,13.7018220425,0.505,0.0614703149502,8.21534752846,0.0615950212083,0.00187059387133,-0.0615950212083,1
0.501,13.766960144,0.501,0.061407991684,8.15854722261,0.0615334388378,0.00188170730672,-0.0615334388378,1
0.495,13.8316719532,0.495,0.0927187800502,5.33872425556,0.0930082336587,0.00434180412828,-0.0930082336587,1
