r,t,r_filt,v,tau,v_need,a_need,cmnd,marker
0.945,8.60582208633,0.945,0.0758529492614,12.4583158493,0.0759544249212,0.00152213489726,-0.0759544249212,1
0.952,8.67020702362,0.952,0.108721081281,8.75635147095,0.108928018843,0.00310406342305,-0.108928018843,1
0.948,8.73519301414,0.948,-0.0615517278067,-15.4016797543,-0.0614851206478,0.000999107382909,-0.01,1
0.945,8.82087016106,0.945,-0.0350151715847,-26.9883012772,-0.034993547912,0.00032435509024,-0.01,1
0.939,8.86588406563,0.939,-0.133292147329,-7.04467606544,-0.132976797728,0.00473024402012,-0.01,1
0.937,8.93157315254,0.937,-0.0304464576074,-30.7753372192,-0.0304299690485,0.000247328383362,-0.01,1
0.938,8.99625205994,0.938,0.0154609909209,60.6688151359,0.0154652382955,6.37106184054e-05,-0.0154652382955,1
0.931,9.06016206741,0.931,-0.109529012378,-8.50003099442,-0.109314250392,0.0032214297939,-0.01,1
0.927,9.12893605232,0.927,-0.0581615272881,-15.9383710027,-0.0581007080998,0.000912287825374,-0.01,1
0.925,9.19202709198,0.925,-0.0317002225808,-29.1796058416,-0.0316821162004,0.000271595705857,-0.01,1
0.919,9.2529489994,0.919,-0.0984867390666,-9.33120548725,-0.0983108297853,0.0026386392198,-0.01,1
0.916,9.32060694695,0.916,-0.0443406888483,-20.658226649,-0.0443049156189,0.000536598440924,-0.01,1
0.91,9.39195203781,0.91,-0.0840982880134,-10.8206721147,-0.0839687546426,0.0019430005623,-0.01,1
0.905,9.45381808281,0.905,-0.0808197776365,-11.1977541447,-0.080699485989,0.00180437471194,-0.01,1
0.903,9.51425814629,0.903,-0.0330906336784,-27.2886886597,-0.0330704234525,0.000303153387939,-0.01,1
0.899,9.57920217514,0.899,-0.0615914976413,-14.596170485,-0.0615211692657,0.00105492563451,-0.01,1
0.893,9.64372301102,0.893,-0.092993215579,-9.60285107295,-0.0928318169575,0.00242097932355,-0.01,1
0.89,9.70866513252,0.89,-0.0461949799366,-19.2661627134,-0.046155017836,0.000599431508805,-0.01,1
0.886,9.78156113625,0.886,-0.0548726925442,-16.1464648247,-0.0548160519801,0.000849608461357,-0.01,1
0.879,9.84391999245,0.879,-0.112253502172,-7.83049065726,-0.112014578229,0.00358385914386,-0.01,1
0.876,9.90893912315,0.876,-0.0461402662169,-18.9855861664,-0.0460997615714,0.000607569682238,-0.01,1
0.873,9.96817803383,0.873,-0.0506423897032,-17.2385230064,-0.0505934272818,0.00073443632155,-0.01,1
0.871,10.0332081318,0.871,-0.0307549898077,-28.3206076622,-0.0307368905081,0.000271489494281,-0.01,1
0.874,10.0982601643,0.874,0.0461169295725,18.9518254598,0.04615748585,0.000608344162813,-0.04615748585,1
0.873,10.1651880741,0.873,-0.0149414497214,-58.4280653,-0.0149371876573,6.39309621357e-05,-0.01,1
0.879,10.2282211781,0.879,0.0951880777668,9.23434972763,0.0953598784902,0.0025770108501,-0.0953598784902,1
0.882,10.2965371609,0.882,0.0439135891226,20.0848989487,0.0439500290944,0.000546599577558,-0.0439500290944,1
0.878,10.3578810692,0.878,-0.0652061485843,-13.464987874,-0.0651254378437,0.00121066110854,-0.01,1
0.873,10.423979044,0.873,-0.0756452828828,-11.5407063961,-0.0755360387281,0.00163866232028,-0.01,1
0.868,10.4890229702,0.868,-0.0768711283145,-11.2916255951,-0.0767576649818,0.00170194999088,-0.01,1
0.865,10.5573630333,0.865,-0.0438981157484,-19.7047181924,-0.0438609857953,0.000556949296606,-0.01,1
0.862,10.6209621429,0.862,-0.0471704716705,-18.2741441727,-0.0471274505298,0.000645317110679,-0.01,1
0.863,10.6832740307,0.863,0.0160483021178,53.7751591205,0.0160532760074,7.460834324e-05,-0.0160532760074,1
0.863,10.7495830059,0.863,0.0,-863.0,0.0,-0.0,-0.01,1
0.865,10.8140730858,0.865,0.0310125216735,27.891959548,0.0310310530127,0.000277970086865,-0.0310310530127,1
0.868,10.8801531792,0.868,0.0453994515803,19.1191736857,0.0454390274291,0.000593637731507,-0.0454390274291,1
0.871,10.9453539848,0.871,0.0460117013808,18.9299672445,0.0460522118412,0.00060765690699,-0.0460522118412,1
0.87,11.0124299526,0.87,-0.0149084692024,-58.3560919762,-0.014904211301,6.38685212527e-05,-0.01,1
0.874,11.0759420395,0.874,0.0629801380688,13.8773909807,0.063055776852,0.00113458174804,-0.063055776852,1
0.874,11.138739109,0.874,0.0,-874.0,0.0,-0.0,-0.01,1
0.871,11.2029349804,0.871,-0.0467319772559,-18.6382013162,-0.0466901885514,0.00062683056781,-0.01,1
0.881,11.2676291466,0.881,0.154573442861,5.69955604076,0.155025447198,0.00678006505048,-0.155025447198,1
0.879,11.336812973,0.879,-0.0289084906506,-30.4062917233,-0.0288926449769,0.000237685105715,-0.01,1
0.878,11.4162220955,0.878,-0.0125930115953,-69.7212095261,-0.0125900012699,4.5154880706e-05,-0.01,1
0.875,11.4617521763,0.875,-0.0658905046422,-13.2796068986,-0.0658078082878,0.00124044531486,-0.01,1
0.869,11.5288059711,0.869,-0.0894803942484,-9.71162462234,-0.0893268318979,0.00230343525744,-0.01,1
0.863,11.5921430588,0.863,-0.0947312265909,-9.10998443762,-0.0945579163303,0.00259965390829,-0.01,1
0.858,11.6616461277,0.858,-0.071939269408,-11.9267266273,-0.0718387399114,0.00150794244841,-0.01,1
0.852,11.7225601673,0.852,-0.0984994598657,-8.64979362488,-0.0983096683243,0.00284687312026,-0.01,1
0.848,11.7927479744,0.848,-0.0569899554671,-14.8798151016,-0.0569261218385,0.000957504429287,-0.01,1
0.842,11.8544950485,0.842,-0.097170596094,-8.66517273585,-0.0969836973461,0.0028034812189,-0.01,1
0.842,11.9223351479,0.842,0.0,-842.0,0.0,-0.0,-0.01,1
0.842,11.982656002,0.842,0.0,-842.0,0.0,-0.0,-0.01,1
0.839,12.0479769707,0.839,-0.0459270593045,-18.2680975596,-0.0458851583355,0.000628514534075,-0.01,1
0.837,12.1176011562,0.837,-0.0287256502012,-29.1377216578,-0.0287092192378,0.000246464450263,-0.01,1
0.834,12.1787979603,0.834,-0.0490221678523,-17.012711525,-0.0489741428135,0.000720375581817,-0.01,1
0.83,12.2407310009,0.83,-0.0645858811392,-12.8511059284,-0.0645021193713,0.00125642651883,-0.01,1
0.832,12.3109951019,0.832,0.0284640374064,29.2298660278,0.0284802674029,0.000243449947558,-0.0284802674029,1
0.832,12.3836090565,0.832,0.0,-832.0,0.0,-0.0,-0.01,1
0.831,12.4375650883,0.831,-0.0185336090638,-44.8374624252,-0.0185267198807,0.000103337745165,-0.01,1
0.833,12.5026581287,0.833,0.0307252508974,27.1112513542,0.0307441392736,0.000283325643069,-0.0307441392736,1
0.838,12.5653810501,0.838,0.0797156747593,10.5123616219,0.0798420587848,0.00189576038256,-0.0798420587848,1
0.836,12.6375191212,0.836,-0.0277246115762,-30.1537137032,-0.0277092875314,0.000229860671965,-0.01,1
0.836,12.6963820457,0.836,0.0,-836.0,0.0,-0.0,-0.01,1
0.835,12.7620179653,0.835,-0.0152355601405,-54.8059928417,-0.015230926961,6.94976924535e-05,-0.01,1
0.833,12.8277859688,0.833,-0.0304099241982,-27.3923734427,-0.0303914215273,0.000277540062947,-0.01,1
0.832,12.8931679726,0.832,-0.015294728551,-54.3978271484,-0.0152900424789,7.02910821662e-05,-0.01,1
0.833,12.9558780193,0.833,0.0159464081361,52.2374689579,0.0159514959299,7.63169064957e-05,-0.0159514959299,1
0.834,13.0246391296,0.834,0.0145431043151,57.346765995,0.0145473309714,6.339984506e-05,-0.0145473309714,1
0.831,13.0852661133,0.831,-0.0494829170075,-16.793674469,-0.0494338083217,0.000736630287476,-0.01,1
0.827,13.1497080326,0.827,-0.0620713976521,-13.3233668208,-0.0619937503646,0.00116470931272,-0.01,1
0.825,13.2215631008,0.825,-0.0278338056022,-29.6402156353,-0.0278181546783,0.000234763858879,-0.01,1
0.821,13.2888131142,0.821,-0.0594795420946,-13.8030652404,-0.0594077228513,0.00107728865036,-0.01,1
0.819,13.3457920551,0.819,-0.0351006874851,-23.3328763247,-0.0350756150744,0.000376086160539,-0.01,1
0.814,13.4115149975,0.814,-0.076076934797,-10.699695015,-0.0759584315208,0.00177754914254,-0.01,1
0.81,13.479735136,0.81,-0.0586337126401,-13.8145780563,-0.0585629737048,0.00106108403024,-0.01,1
0.807,13.5415611267,0.807,-0.0485232823147,-16.6311914921,-0.0484746555298,0.000729401774037,-0.01,1
0.803,13.6074640751,0.803,-0.0606953117934,-13.2300168872,-0.060618850173,0.00114692430688,-0.01,1
0.801,13.6792640686,0.801,-0.0278551557192,-28.7558974028,-0.0278390111146,0.000242169069957,-0.01,1
0.801,13.7368600368,0.801,0.0,-801.0,0.0,-0.0,-0.01,1
0.8,13.8009390831,0.8,-0.0156057254053,-51.2632369995,-0.0156006516831,7.61058329453e-05,-0.01,1
0.801,13.8689820766,0.801,0.0146965903158,54.50243783,0.0147010844849,6.7412536489e-05,-0.0147010844849,1
0.801,13.9368300438,0.801,0.0,-801.0,0.0,-0.0,-0.01,1
0.808,13.997729063,0.808,0.114944379847,7.02948679243,0.115216908941,0.00408793640423,-0.115216908941,1
0.807,14.0610511303,0.807,-0.0157922829001,-51.1009082794,-0.0157871322144,7.72602847573e-05,-0.01,1
0.807,14.1270730495,0.807,0.0,-807.0,0.0,-0.0,-0.01,1
0.81,14.190570116,0.81,0.047246277119,17.1442079544,0.0472922073804,0.000688953920249,-0.0472922073804,1
0.81,14.256524086,0.81,0.0,-810.0,0.0,-0.0,-0.01,1
0.809,14.32279706,0.809,-0.0150891070587,-53.6148359776,-0.0150844164705,7.03588231857e-05,-0.01,1
0.807,14.3866791725,0.807,-0.0313076684793,-25.776432395,-0.0312874253957,0.000303646253286,-0.01,1
0.804,14.4609889984,0.804,-0.0403715116242,-19.9150333405,-0.0403377251617,0.000506796937444,-0.01,1
0.799,14.5183651447,0.799,-0.0871442284119,-9.16870818138,-0.0869858196395,0.00237613158495,-0.01,1
0.79,14.5804021358,0.79,-0.145074734245,-5.44546922048,-0.144630711491,0.00666034130261,-0.01,1
0.783,14.6455790997,0.783,-0.107399909281,-7.29050895146,-0.107154384792,0.00368286734151,-0.01,1
0.771,14.7089719772,0.771,-0.189295713625,-4.07299238443,-0.188521116409,0.011618958235,-0.01,1
0.76,14.7776720524,0.76,-0.160116273178,-4.7465506467,-0.159554053421,0.00843329636067,-0.01,1
0.755,14.8402709961,0.755,-0.0798735522302,-9.45244050026,-0.0797327181386,0.0021125113728,-0.01,1
0.749,14.9091851711,0.749,-0.0870648164485,-8.60278618336,-0.0868961408307,0.00253013426676,-0.01,1
0.746,14.9696350098,0.746,-0.0496279240372,-15.0318598747,-0.0495728987725,0.000825378969249,-0.01,1
0.742,15.0344231129,0.742,-0.0617397301107,-12.0181931257,-0.0616541102932,0.00128429726218,-0.01,1
0.743,15.102298975,0.743,0.0147327778793,50.4317655563,0.0147376467609,7.30332247777e-05,-0.0147376467609,1
0.742,15.1669850349,0.742,-0.0154592813466,-47.9970564842,-0.0154539132114,8.05220282191e-05,-0.01,1
0.741,15.231662035,0.741,-0.0154614468713,-47.9256570339,-0.0154560699855,8.06532858815e-05,-0.01,1
0.739,15.2994699478,0.739,-0.0294950827511,-25.0550237894,-0.0294754625457,0.000294303080682,-0.01,1
0.741,15.3589251041,0.741,0.0336387981056,22.0281354189,0.0336642494943,0.000381770829282,-0.0336642494943,1
0.744,15.4244019985,0.744,0.0458176892546,16.2382698059,0.0458647157029,0.000705396723331,-0.0458647157029,1
0.746,15.4929220676,0.746,0.0291885286401,25.5579857826,0.029207562827,0.000285512803008,-0.029207562827,1
0.749,15.55488801,0.749,0.0484136912091,15.4708302816,0.0484658470946,0.000782338283206,-0.0484658470946,1
0.749,15.624861002,0.749,0.0,-749.0,0.0,-0.0,-0.01,1
0.752,15.6832170486,0.752,0.0514085543975,14.6279157003,0.0514671279672,0.000878603545626,-0.0514671279672,1
0.754,15.7503111362,0.754,0.0298088858724,25.2944710255,0.0298285271119,0.000294618593154,-0.0298285271119,1
0.757,15.8201470375,0.757,0.042957847552,17.6219257514,0.0429984767168,0.000609437472358,-0.0429984767168,1
0.763,15.8870191574,0.763,0.0897234902774,8.50390458107,0.089899337912,0.00263771451755,-0.089899337912,1
0.768,15.9479801655,0.768,0.0820196410483,9.36361083984,0.0821656310986,0.00218985075446,-0.0821656310986,1
0.772,16.0148510933,0.772,0.0598167265052,12.9060890675,0.0598939726358,0.00115869195913,-0.0598939726358,1
0.777,16.0755109787,0.777,0.0824267960036,9.42654619217,0.0825725312395,0.00218602853906,-0.0825725312395,1
0.783,16.1371371746,0.783,0.0973611937527,8.04221856594,0.0975629647627,0.00302656514973,-0.0975629647627,1
0.787,16.2035369873,0.787,0.0602411337841,13.0641631484,0.0603179866896,0.0011527935831,-0.0603179866896,1
0.796,16.2738671303,0.796,0.127967890002,6.22031042311,0.128310766485,0.00514314725862,-0.128310766485,1
0.802,16.3377521038,0.802,0.0939187991924,8.53929146131,0.0941021063587,0.00274960749431,-0.0941021063587,1
0.803,16.3977041245,0.803,0.0166800049313,48.141472578,0.0166857795798,8.66197274306e-05,-0.0166857795798,1
0.804,16.4637081623,0.804,0.0151505882438,53.0672464371,0.0151553465424,7.13744788971e-05,-0.0151553465424,1
0.805,16.5284199715,0.805,0.0154531300084,52.0930063725,0.0154580740917,7.41612506383e-05,-0.0154580740917,1
0.804,16.5965650082,0.804,-0.0146745830432,-54.7886095047,-0.0146701190427,6.69600085487e-05,-0.01,1
0.801,16.6596319675,0.801,-0.0475684895774,-16.8388781548,-0.0475214075716,0.000706230087602,-0.01,1
0.795,16.7226951122,0.795,-0.0951427340023,-8.35586667061,-0.0949529616787,0.00284658485328,-0.01,1
0.792,16.7882070541,0.792,-0.0457931777405,-17.2951526642,-0.0457490486343,0.000661936593299,-0.01,1
0.785,16.8520979881,0.785,-0.10956171029,-7.16491188322,-0.109306853212,0.00382285616611,-0.01,1
0.781,16.9174261093,0.781,-0.0612293745392,-12.7553156614,-0.0611493694964,0.00120007564227,-0.01,1
0.771,16.9917449951,0.771,-0.134555300337,-5.72998609543,-0.134163922714,0.0058706643479,-0.01,1
0.766,17.0478689671,0.766,-0.0890884915527,-8.59819250107,-0.0889158031426,0.00259032615115,-0.01,1
0.757,17.1124510765,0.757,-0.139357479594,-5.43207298385,-0.13892990348,0.00641364171691,-0.01,1
0.751,17.1776151657,0.751,-0.092075253002,-8.15637183189,-0.0918871071472,0.00282218782137,-0.01,1
0.746,17.2428870201,0.746,-0.0766026956935,-9.73856067657,-0.0764715971012,0.00196647888321,-0.01,1
0.742,17.3077840805,0.742,-0.0616360737404,-12.0384047031,-0.0615507411801,0.00127998840503,-0.01,1
0.739,17.3730881214,0.739,-0.0459389642394,-16.0865620772,-0.04589136865,0.000713933841472,-0.01,1
0.737,17.4369430542,0.737,-0.0313209945226,-23.5305427313,-0.0312988098845,0.000332769571874,-0.01,1
0.733,17.5072591305,0.733,-0.0568859955175,-12.8854209781,-0.0568124162432,0.00110368911529,-0.01,1
0.736,17.5697381496,0.736,0.0480161186922,15.3281860352,0.0480683276518,0.000783134393432,-0.0480683276518,1
0.732,17.6377100945,0.732,-0.0588478086252,-12.4388659,-0.0587689592495,0.00118274063524,-0.01,1
0.73,17.6969480515,0.73,-0.0337621366648,-21.6218543053,-0.0337361119645,0.000390370504168,-0.01,1
0.731,17.7704181671,0.731,0.0136109762588,53.7066545487,0.0136152001228,6.33579598895e-05,-0.0136152001228,1
0.731,17.8280849457,0.731,0.0,-731.0,0.0,-0.0,-0.01,1
0.731,17.8924729824,0.731,0.0,-731.0,0.0,-0.0,-0.01,1
0.734,17.9587981701,0.734,0.0452316850475,16.2275625865,0.0452781406636,0.000696834241226,-0.0452781406636,1
0.737,18.0327711105,0.737,0.0405553704092,18.1726857026,0.0405925648476,0.00055791657701,-0.0405925648476,1
0.742,18.0876390934,0.742,0.0911278260832,8.14240865707,0.091314355299,0.00279793823674,-0.091314355299,1
0.746,18.1563801765,0.746,0.0581893653255,12.8202120066,0.0582650132753,0.00113471924832,-0.0582650132753,1
0.751,18.225757122,0.751,0.0720700509987,10.4204172134,0.0721853215768,0.00172905867209,-0.0721853215768,1
0.757,18.2810971737,0.757,0.108420571015,6.98206984997,0.108679378153,0.00388210707372,-0.108679378153,1
0.765,18.3458471298,0.765,0.12355220726,6.19171455503,0.123884781289,0.00498861043102,-0.123884781289,1
0.773,18.4199090004,0.773,0.108017795634,7.1562282443,0.108269366228,0.0037735589177,-0.108269366228,1
0.778,18.4784340858,0.778,0.0854334506583,9.1065032959,0.0855898104375,0.00234539668746,-0.0855898104375,1
0.784,18.545894146,0.784,0.0889415157555,8.81478118896,0.0891096831285,0.00252251059467,-0.0891096831285,1
0.788,18.6116390228,0.788,0.0608412425568,12.9517407417,0.0609195347902,0.00117438350122,-0.0609195347902,1
0.79,18.6746959686,0.79,0.0317173623714,24.9074935913,0.0317385858119,0.000318351606266,-0.0317385858119,1
0.793,18.7359941006,0.793,0.0489411325422,16.2031395435,0.0489914737455,0.000755118049973,-0.0489914737455,1
0.793,18.8041081429,0.793,0.0,-793.0,0.0,-0.0,-0.01,1
0.795,18.8664340973,0.795,0.032089360172,24.7745668888,0.0321109477409,0.000323813533411,-0.0321109477409,1
0.798,18.9309780598,0.798,0.0464799476945,17.1686940193,0.0465250685286,0.000676812511804,-0.0465250685286,1
0.797,18.9969701767,0.797,-0.015153325072,-52.5957171917,-0.0151485232472,7.2027371624e-05,-0.01,1
0.802,19.0639059544,0.802,0.0746984673142,10.7364987373,0.0748144245258,0.00173935817303,-0.0748144245258,1
0.803,19.1300001144,0.803,0.0151299297667,53.0736105442,0.0151346810074,7.12686098213e-05,-0.0151346810074,1
0.808,19.1915471554,0.808,0.0812386740888,9.9460018158,0.0813748069718,0.00204199324496,-0.0813748069718,1
0.821,19.2635610104,0.821,0.180520817883,4.54795191838,0.181182364081,0.00992319296262,-0.181182364081,1
0.819,19.3218221664,0.819,-0.0343281893888,-23.8579434156,-0.0343042084245,0.000359714464809,-0.01,1
0.822,19.3882160187,0.822,0.0451849064192,18.1919155121,0.0452263029271,0.00062094761804,-0.0452263029271,1
0.825,19.4544560909,0.825,0.0452898056732,18.2160198689,0.0453312433803,0.00062156560543,-0.0453312433803,1
0.824,19.5176241398,0.824,-0.0158307881606,-52.0504722595,-0.0158257191102,7.60357566098e-05,-0.01,1
0.829,19.5819821358,0.829,0.0776904240619,10.6705557346,0.0778117711064,0.00182020566674,-0.0778117711064,1
0.824,19.6450209618,0.824,-0.0793161979395,-10.3887985229,-0.0791889515953,0.00190869516249,-0.01,1
0.825,19.7183949947,0.825,0.0136287997193,60.5335772038,0.013632552127,5.62861156932e-05,-0.013632552127,1
0.821,19.7749869823,0.821,-0.0706813838661,-11.6155054569,-0.070579965717,0.00152127223667,-0.01,1
0.812,19.8402941227,0.812,-0.137810352003,-5.89215532939,-0.137420538926,0.0058471961574,-0.01,1
0.808,19.9064540863,0.808,-0.0604595253969,-13.3643126488,-0.0603841261763,0.00113098830792,-0.01,1
0.802,19.9705691338,0.802,-0.0935817758573,-8.57004467646,-0.0933997819094,0.0027299092184,-0.01,1
0.793,20.0377070904,0.793,-0.134052337205,-5.91559995545,-0.133674656896,0.00566520463752,-0.01,1
0.787,20.1020960808,0.787,-0.0931836322098,-8.44568924109,-0.0929997442532,0.00275831934937,-0.01,1
0.779,20.1678659916,0.779,-0.121636169202,-6.40434506536,-0.121319623253,0.00474818923563,-0.01,1
0.779,20.2328760624,0.779,0.0,-779.0,0.0,-0.0,-0.01,1
0.771,20.2975130081,0.771,-0.123768224354,-6.2293856442,-0.123437083555,0.00496711198437,-0.01,1
0.759,20.3651871681,0.759,-0.177320265214,-4.28039062023,-0.176629828753,0.0103565469221,-0.01,1
0.748,20.4374239445,0.748,-0.152277005641,-4.91210079193,-0.151760332591,0.00775009573759,-0.01,1
0.742,20.4900569916,0.742,-0.113996820062,-6.50895349185,-0.1137049226,0.00437846192189,-0.01,1
0.729,20.5590519905,0.729,-0.188419453602,-3.8690272478,-0.187607796297,0.0121748595664,-0.01,1
0.717,20.6222391129,0.717,-0.189912114283,-3.77543056011,-0.189073745823,0.0125755269008,-0.01,1
0.705,20.6870551109,0.705,-0.185139477227,-3.80793988705,-0.184329155099,0.0121548319248,-0.01,1
0.696,20.7545011044,0.696,-0.133440098413,-5.21582349141,-0.133013703301,0.00639592667547,-0.01,1
0.688,20.8147900105,0.688,-0.13269439633,-5.18484592438,-0.132267850719,0.00639818416331,-0.01,1
0.68,20.8801460266,0.68,-0.122406481762,-5.55526137352,-0.12203924287,0.00550858337401,-0.01,1
0.674,20.9588639736,0.674,-0.0762215000288,-8.84264938037,-0.0760778373911,0.00215493956478,-0.01,1
0.672,21.008095026,0.672,-0.0406247663325,-16.541633606,-0.0405838344962,0.000613977544483,-0.01,1
0.67,21.0733981133,0.67,-0.0306264234158,-21.8765342236,-0.0306030906344,0.000349991720612,-0.01,1
0.667,21.1387951374,0.667,-0.0458736469859,-14.5399383704,-0.0458210634905,0.000788752431705,-0.01,1
0.662,21.2072081566,0.662,-0.0730855041907,-9.05788373947,-0.0729510255673,0.00201717935151,-0.01,1
0.659,21.2804141045,0.659,-0.0409802766994,-16.0809065501,-0.0409378036828,0.000637095249757,-0.01,1
0.656,21.3361620903,0.656,-0.053813603394,-12.190226237,-0.0537400285995,0.00110362191702,-0.01,1
0.653,21.400562048,0.653,-0.0465838815607,-14.0177241166,-0.0465284946791,0.000830803224066,-0.01,1
0.651,21.4699499607,0.651,-0.0288234639252,-22.5857656002,-0.0288021942869,0.000319044574749,-0.01,1
0.654,21.5288369656,0.654,0.0509450261144,12.8373670578,0.0510111676966,0.000992123733104,-0.0510111676966,1
0.652,21.5931801796,0.652,-0.0310833089393,-20.9758877754,-0.0310586112886,0.000370464760206,-0.01,1
0.651,21.6617569923,0.651,-0.0145821883518,-44.6435050964,-0.0145767444138,8.16590695572e-05,-0.01,1
0.649,21.7290251255,0.649,-0.0297317601358,-21.8285092115,-0.0297090591199,0.000340515239127,-0.01,1
0.648,21.7893271446,0.648,-0.016583192646,-39.0757083893,-0.0165761195422,0.000106096558,-0.01,1
0.646,21.8559291363,0.646,-0.0300291320177,-21.5124433041,-0.0300058670855,0.000348973982095,-0.01,1
